Temps,Tension,Vitesse,GazFrein,WHCharged,WHDischarged,Distance,CurrentIn,MotorCurrent,Lat,Lon,Alt,Vsat,Cap,Sat,HDOP,Heure,Date,Distance_GPS
691.28,32.1,13.22,0.0,4.77,3.34,0.4,0.0,0.0,48.827095,2.188713,113.59,4.82,195.52,23,0.59,10300300,270725,3773.708736701838
692.32,32.1,13.76,0.0,4.77,3.34,0.4,0.0,0.0,48.827076,2.188678,113.29,4.82,195.52,23,0.59,10300400,270725,3777.0295746076013
693.23,32.1,13.47,0.0,4.77,3.34,0.4,0.0,0.0,48.827057,2.18864,113.24,4.82,195.52,23,0.59,10300500,270725,3780.5226438565883
693.81,32.1,13.44,0.0,4.77,3.34,0.4,0.0,0.0,48.827057,2.18864,113.24,12.5,236.41,23,0.59,10300500,270725,3780.5226438565883
694.39,32.1,13.12,0.0,4.77,3.34,0.4,0.0,0.0,48.827042,2.188602,113.23,12.5,236.41,23,0.59,10300600,270725,3783.7660975162457
695.17,32.1,13.24,0.0,4.77,3.34,0.4,0.0,0.0,48.827023,2.188565,113.25,12.5,236.41,23,0.59,10300700,270725,3787.2011575535303
695.76,32.1,13.18,1.0,4.77,3.34,0.4,0.0,0.0,48.827023,2.188565,113.25,12.26,231.89,23,0.59,10300700,270725,3787.2011575535303
696.34,32.0,13.23,30.0,4.77,3.35,0.4,1.7,4.58,48.827003,2.188529,113.23,12.26,231.89,23,0.59,10300800,270725,3790.649441574699
696.92,31.7,13.97,87.0,4.77,3.36,0.4,6.71,14.5,48.827003,2.188529,113.23,12.24,231.77,23,0.59,10300800,270725,3790.649441574699
697.5,31.4,15.31,88.0,4.77,3.39,0.4,7.36,14.66,48.826984,2.188496,113.44,12.24,231.77,23,0.59,10300900,270725,3793.8586779541483
698.29,31.8,15.84,0.0,4.77,3.42,0.4,0.0,0.0,48.826954,2.188473,113.31,12.24,231.77,23,0.59,10301000,270725,3797.5953427045674
699.19,31.8,16.84,0.0,4.77,3.42,0.4,0.0,0.0,48.826916,2.188467,113.3,12.24,231.77,23,0.59,10301100,270725,3801.843516625233
700.21,31.8,17.99,0.0,4.77,3.42,0.41,0.0,0.0,48.826878,2.188472,113.0,12.24,231.77,23,0.59,10301200,270725,3806.0847470411427
700.79,31.8,19.09,0.0,4.77,3.42,0.41,0.0,0.0,48.826878,2.188472,113.0,16.69,170.37,23,0.59,10301200,270725,3806.0847470411427
701.37,31.8,20.08,0.0,4.77,3.42,0.41,0.0,0.0,48.826836,2.18848,112.7,16.69,170.37,23,0.59,10301300,270725,3810.7915089744233
702.33,31.8,20.06,0.0,4.77,3.42,0.41,0.0,0.0,48.82679,2.188476,112.17,16.69,170.37,22,0.62,10301400,270725,3815.9148500950523
703.18,31.8,19.8,0.0,4.77,3.42,0.41,0.0,0.0,48.826744,2.188459,112.18,16.69,170.37,22,0.62,10301500,270725,3821.179028767567
704.25,31.7,19.78,0.0,4.77,3.42,0.41,0.0,0.0,48.826702,2.188436,112.34,16.69,170.37,22,0.62,10301600,270725,3826.1434478278265
705.3,31.8,19.75,0.0,4.77,3.42,0.41,0.0,0.0,48.82666,2.188413,112.38,16.69,170.37,22,0.62,10301700,270725,3831.1078673666707
706.17,31.8,19.89,0.0,4.77,3.42,0.41,0.0,0.0,48.826614,2.18839,112.44,16.69,170.37,23,0.59,10301800,270725,3836.492818996427
706.76,31.8,19.58,0.0,4.77,3.42,0.41,0.0,0.0,48.826614,2.18839,112.44,18.71,199.5,23,0.59,10301800,270725,3836.492818996427
707.34,31.7,19.48,0.0,4.77,3.42,0.41,0.0,0.0,48.826572,2.188368,112.77,18.71,199.5,22,0.62,10301900,270725,3841.432892233854
707.92,31.7,19.58,0.0,4.77,3.42,0.41,0.0,0.0,48.826572,2.188368,112.77,19.08,199.67,22,0.62,10301900,270725,3841.432892233854
708.5,31.8,19.47,0.0,4.77,3.42,0.41,0.0,0.0,48.82653,2.18834,113.04,19.08,199.67,22,0.62,10302000,270725,3846.5330865556416
709.34,31.5,19.11,37.0,4.77,3.43,0.41,3.41,6.11,48.826492,2.188308,113.27,19.08,199.67,22,0.62,10302100,270725,3851.3643942952476
710.19,31.3,19.94,45.0,4.77,3.46,0.41,4.69,7.88,48.826454,2.188271,113.53,19.08,199.67,22,0.62,10302200,270725,3856.3833932851903
711.21,31.1,20.14,42.0,4.77,3.5,0.41,4.64,7.84,48.82642,2.188233,113.22,19.08,199.67,22,0.62,10302300,270725,3861.0771503097453
